"logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol","EntrezID","GeneTitle","Status"
-4.49419160713646,3.25279874891195,-13.792106784833,6.07689773657e-27,3.11744853886041e-24,50.6929937028095,"MARCH11","441061","membrane associated ring-CH-type finger 11","Down"
7.77613669233578,8.59379136143189,13.7108532788193,9.52164547078225e-27,4.76248902334851e-24,50.2500655164899,"RRM2","6241","ribonucleotide reductase regulatory subunit M2","Up"
-1.82622324841657,2.40737401466521,-13.6654964421545,1.22372903492729e-26,5.97149921994885e-24,50.0025681854033,"PRSS2","5645","protease, serine 2","Down"
-5.47386657318469,4.99952789986834,-13.6435775340815,1.38157252760106e-26,6.58121941897962e-24,49.882900847158,"LOC285147","285147","uncharacterized LOC285147","Down"
-5.71930415087878,3.31662673139462,-13.5971987590425,1.78613801977065e-26,8.31052636315147e-24,49.6295595087799,"CLEC2L","154790","C-type lectin domain family 2 member L","Down"
-6.66400249531304,3.26846432535373,-13.53421309652,2.53231448843539e-26,1.15145490841197e-23,49.285215564771,"CAMK2A","815","calcium/calmodulin dependent protein kinase II alpha","Down"
-2.92484700787656,5.07186158340071,-13.5081143292115,2.92668734165967e-26,1.30120519210189e-23,49.1424368668624,"BTBD9","114781","BTB domain containing 9","Down"
-2.70981101106916,2.25987745066207,-13.4784935714236,3.44942091148581e-26,1.50027313426297e-23,48.9803228517431,"TMEM191A","84222","transmembrane protein 191A (pseudogene)","Down"
7.1974039576559,8.0146001021716,13.4286379373185,4.54923935923101e-26,1.93652408213053e-23,48.7073030796237,"KIAA0101","9768","KIAA0101","Up"
3.01939631212428,9.59880357154941,13.3696771547989,6.31234059888439e-26,2.6310624658725e-23,48.3841651176424,"CKLF-CMTM1","100529251","CKLF-CMTM1 readthrough","Up"
5.84986588668707,8.68022869296781,13.3575510209306,6.75244248579191e-26,2.75706360843345e-23,48.3176730889892,"CDK1","983","cyclin dependent kinase 1","Up"
-6.55998470131403,5.4653178830684,-13.3458744324585,7.20527948970125e-26,2.88312053500906e-23,48.253635193652,"SCN2B","6327","sodium voltage-gated channel beta subunit 2","Down"
2.46673312271303,9.41829572191337,13.340436131907,7.42645680747105e-26,2.91335532053085e-23,48.2238062951811,"MGME1","92667","mitochondrial genome maintenance exonuclease 1","Up"
