"logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol","EntrezID","GeneTitle","Status"
-3.98012279158777,9.03354791752822,-10.4353756299101,9.38533427627676e-19,1.75488208285485e-16,32.1062482711195,"PAK1","5058","p21 (RAC1) activated kinase 1","Down"
-5.65638603338884,5.60534689894793,-10.3989750007594,1.15269250629003e-18,2.12611774474907e-16,31.9040569833954,"NKAIN2","154215","Na+/K+ transporting ATPase interacting 2","Down"
-4.41662827359834,4.08877604506207,-10.3981110675297,1.15832875582371e-18,2.12611774474907e-16,31.899258694892,"ATP2B3","492","ATPase plasma membrane Ca2+ transporting 3","Down"
-2.39089783929404,2.37964219699598,-10.3883078702504,1.22424571365046e-18,2.22520323187288e-16,31.8448134447708,"INPP5J","27124","inositol polyphosphate-5-phosphatase J","Down"
-5.0535509299778,5.70628585097828,-10.3868224223717,1.23455569919473e-18,2.22520323187288e-16,31.8365638077877,"ARHGAP44","9912","Rho GTPase activating protein 44","Down"
-4.52692289739803,2.93285157948473,-10.3815453749758,1.27188828914562e-18,2.27202401794075e-16,31.8072576119725,"ANKRD34A","284615","ankyrin repeat domain 34A","Down"
3.25195260293057,10.306890735496,10.3796483481975,1.28558266404263e-18,2.27616392561954e-16,31.7967226649869,"ANO6","196527","anoctamin 6","Up"
-4.05355477481231,8.1571601981226,-10.3769502105433,1.30531425970808e-18,2.2767042827877e-16,31.7817390418967,"LOC101927826","101927826","uncharacterized LOC101927826","Down"
-3.68680884497337,3.08130427685059,-10.3764985190692,1.30864693617527e-18,2.2767042827877e-16,31.7792306788223,"CCKBR","887","cholecystokinin B receptor","Down"
2.37945624363116,14.1975731528746,10.3719394983977,1.34276391638382e-18,2.31592048923199e-16,31.7539136166661,"SPARC","6678","secreted protein acidic and cysteine rich","Up"
-5.85997618185988,4.26308805508077,-10.3492331693783,1.5263823511038e-18,2.61011382038749e-16,31.6278321244529,"OGDHL","55753","oxoglutarate dehydrogenase-like","Down"
-2.96730715267515,3.15599214273266,-10.3258416700941,1.74180117039124e-18,2.95323864542521e-16,31.4979654742191,"SYT5","6861","synaptotagmin 5","Down"
-4.47287395330497,2.80120488457751,-10.3181665005283,1.81890265211711e-18,3.04373102007168e-16,31.4553583096592,"KCNH3","23416","potassium voltage-gated channel subfamily H member 3","Down"
2.46423987246015,12.5259791744065,10.3168227360288,1.83274802160488e-18,3.04373102007168e-16,31.4478988982649,"ANXA5","308","annexin A5","Up"
1.63252026881124,11.4807853563144,10.3160446557011,1.84081298259946e-18,3.04373102007168e-16,31.4435797044084,"C5orf15","56951","chromosome 5 open reading frame 15","Up"
8.18877240185353,7.90754377500497,10.29946058425,2.02139601469911e-18,3.31492377590861e-16,31.3515255206311,"CFI","3426","complement factor I","Up"
-4.16425119790466,5.75709791048982,-10.2930341142432,2.09603840593417e-18,3.40938539735975e-16,31.3158565861885,"LOC153811","153811","uncharacterized LOC153811","Down"
4.31321408478524,9.49042571824059,10.2678961752708,2.41541801232563e-18,3.89719904617733e-16,31.1763487646193,"PROS1","5627","protein S (alpha)","Up"
-2.67786208226391,9.60203740158533,-10.2619736547098,2.49748068046953e-18,3.99736767793232e-16,31.143484296262,"PI4KA","5297","phosphatidylinositol 4-kinase alpha","Down"
-4.00314994829231,4.36368208696621,-10.2584472191791,2.5476597081595e-18,4.0453196651704e-16,31.1239165469927,"PANX2","56666","pannexin 2","Down"
-3.23957336814667,9.20099518377846,-10.2351261070547,2.90582536241606e-18,4.5777045689652e-16,30.9945236028439,"PDXP","57026","pyridoxal phosphatase","Down"
-6.14037842797298,5.46309422868331,-10.1668258423901,4.27093844541333e-18,6.67567699042066e-16,30.6157075638777,"SRCIN1","80725","SRC kinase signaling inhibitor 1","Down"
7.75662471372094,5.50738329620201,10.160591396636,4.42370186692523e-18,6.80661772281372e-16,30.5811397552242,"TRPM8","79054","transient receptor potential cation channel subfamily M member 8","Up"
-3.09562054186474,3.69916700071811,-10.1598887529829,4.44125739596553e-18,6.80661772281372e-16,30.5772439571141,"CARTPT","9607","CART prepropeptide","Down"
-4.35208524700659,7.59953998770337,-10.1592699912373,4.45677473728494e-18,6.80661772281372e-16,30.5738132602381,"RAB3A","5864","RAB3A, member RAS oncogene family","Down"
-3.91388110528383,3.99047266657272,-10.1577779724511,4.49441469659121e-18,6.81210263899245e-16,30.5655409025189,"LINC01123","440894","long intergenic non-protein coding RNA 1123","Down"
-4.03402493154832,5.35293326036533,-10.1281967142342,5.30980877058971e-18,7.98746947918709e-16,30.4015522372195,"LOC283713","283713","uncharacterized LOC283713","Down"
-5.90139064378627,5.44015774775166,-10.1228409301906,5.47250661944731e-18,8.17077909964793e-16,30.3718660625766,"JAKMIP1","152789","janus kinase and microtubule interacting protein 1","Down"
