"Group","GeneSymbol","Frequency"
"MED","LOC102725051",1
"MED","LOC283788",1
"MED","LOC339166",1
"MED","LOC400043",1
"MED","LOX",1
"MED","LPAR4",1
"MED","LRCH2",1
"MED","LRFN5",1
"MED","LRRN3",1
"MED","LRRTM2",1
"MED","LRRTM4",1
"MED","LUM",1
"MED","MAB21L2",1
"MED","MAFF",1
"MED","MAMLD1",1
"MED","MAN1C1",1
"MED","MAP3K13",1
"MED","MAPK10",1
"MED","MBLAC2",1
"MED","MDFIC",1
"MED","MEF2C",1
"MED","MEIS2",1
"MED","MERTK",1
"MED","MGP",1
"MED","MICU3",1
"MED","MIR6787",1
"MED","MIR7110",1
"MED","MRI1",1
"MED","MS4A4A",1
"MED","MS4A7",1
"MED","MT1E",1
"MED","MYADM",1
"MED","MYLIP",1
"MED","MYLK",1
"MED","MYO6",1
"MED","MYOF",1
"MED","NACAD",1
"MED","NARR",1
"MED","NDFIP2",1
"MED","NDRG1",1
"MED","NDRG4",1
"MED","NEGR1",1
"MED","NEK6",1
"MED","NFASC",1
"MED","NFKBIZ",1
"MED","NGEF",1
"MED","NHS",1
"MED","NIPSNAP3A",1
"MED","NMNAT2",1
"MED","NPNT",1
"MED","NRARP",1
"MED","NRXN1",1
"MED","NRXN2",1
"MED","NT5E",1
"MED","OPCML",1
"MED","PALLD",1
"MED","PAMR1",1
"MED","PAWR",1
"MED","PAX6",1
"MED","PCDH17",1
"MED","PCDH7",1
"MED","PDE4B",1
"MED","PDE8A",1
"MED","PDK4",1
"MED","PDLIM4",1
"MED","PDPN",1
"MED","PEG10",1
"MED","PFKFB2",1
"MED","PHACTR3",1
"MED","PHLDA1",1
"MED","PIAS3",1
"MED","PID1",1
"MED","PIEZO1",1
"MED","PIPOX",1
"MED","PIRT",1
"MED","PKNOX2",1
"MED","PLAT",1
"MED","PLCB1",1
"MED","PLCE1",1
"MED","PLOD2",1
"MED","PLPPR4",1
"MED","PLTP",1
"MED","PMP22",1
"MED","PNP",1
"MED","POLE4",1
"MED","PPARGC1A",1
"MED","PRKCA",1
"MED","PRRT2",1
"MED","PSAT1",1
"MED","PSD3",1
"MED","PTGFRN",1
"MED","PTPN13",1
"MED","PTX3",1
"MED","RAB29",1
"MED","RBP1",1
"MED","RDH10",1
"MED","RDH13",1
"MED","RGL1",1
"MED","RGMA",1
"MED","RGS1",1
"MED","RHOJ",1
"MED","RIMS3",1
"MED","RNF24",1
"MED","ROBO1",1
"MED","RRAS",1
"MED","RUNDC3A",1
"MED","RYR3",1
"MED","S100A11",1
"MED","SALL3",1
"MED","SCG2",1
"MED","SCIN",1
"MED","SCML1",1
"MED","SCN2A",1
"MED","SEC14L2",1
"MED","SELENBP1",1
"MED","SERPINA1",1
"MED","SERPINI1",1
"MED","SGCD",1
"MED","SH3BGR",1
"MED","SHANK3",1
"MED","SHC3",1
"MED","SHISA4",1
"MED","SIL1",1
"MED","SLA",1
"MED","SLC12A7",1
"MED","SLC24A3",1
"MED","SLC2A3",1
"MED","SLC39A14",1
"MED","SLC6A1",1
"MED","SLC7A11",1
"MED","SLCO1C1",1
"MED","SLIT1",1
"MED","SLIT2",1
"MED","SLITRK1",1
"MED","SLITRK5",1
"MED","SMARCD3",1
"MED","SNAP25",1
"MED","SNX21",1
"MED","SORBS2",1
"MED","SOX9",1
"MED","SPAG6",1
"MED","SPATA13",1
"MED","SPATA18",1
"MED","SPATA20",1
"MED","SRGAP1",1
"MED","SRPX",1
"MED","SSTR1",1
"MED","ST8SIA1",1
"MED","STAG2",1
"MED","STMN4",1
"MED","STON2",1
"MED","STOX1",1
"MED","STX17",1
"MED","SULF1",1
"MED","SVIP",1
"MED","SYNGR3",1
"MED","SYT1",1
"MED","SYTL2",1
"MED","TCEA2",1
"MED","TCTEX1D1",1
"MED","TGIF1",1
"MED","THY1",1
"MED","TLE2",1
"MED","TMEFF2",1
"MED","TMEM132C",1
"MED","TMEM158",1
"MED","TMEM161B-AS1",1
"MED","TMEM163",1
"MED","TMEM176B",1
"MED","TMEM200A",1
"MED","TMEM200C",1
"MED","TMEM246",1
"MED","TNFRSF10B",1
"MED","TNFRSF12A",1
"MED","TOX",1
"MED","TPBG",1
"MED","TRAM2",1
"MED","TRIM25",1
"MED","TRIM32",1
"MED","TSPAN11",1
"MED","TSPO",1
"MED","TSTD1",1
"MED","TTC39C",1
"MED","UBE2QL1",1
"MED","UGT8",1
"MED","VAMP1",1
"MED","VCAN",1
"MED","VWA1",1
"MED","WARS2",1
"MED","WDR17",1
"MED","WIF1",1
"MED","WIPI1",1
"MED","WWC1",1
"MED","XAF1",1
"MED","XIST",1
"MED","ZFPM1",1
"MED","ZFPM2",1
"MED","ZIC2",1
"MED","ZMAT1",1
"MED","ZNF395",1
"MED","ZNF521",1
"MED","ZNF703",1
"MED","ZNF91",1
"PA","C9orf24",15
"PA","PPP2R2C",15
"PA","SH3GL3",15
"PA","RMST",14
"PA","SPAG6",14
"PA","DACH1",13
"PA","FOXG1",13
"PA","RELN",13
"PA","SNCAIP",13
"PA","ELAVL2",12
"PA","INSM1",12
"PA","SYT4",12
"PA","CALB1",11
"PA","CD24",11
"PA","FSTL5",11
"PA","NEDD4L",11
"PA","PPP1R1B",11
"PA","E2F7",10
"PA","FOXP2",10
"PA","TRIM36",10
"PA","EGFR",9
"PA","MAL2",9
"PA","SYT13",9
"PA","TENM2",9
"PA","CFAP126",8
"PA","CLGN",8
"PA","DDX3Y",8
"PA","DYNLRB2",8
"PA","EXPH5",8
"PA","FAM81B",8
"PA","KDM5D",8
"PA","MIR548F5",8
"PA","MSX1",8
"PA","NRN1",8
"PA","RPS4Y1",8
"PA","SHISA6",8
"PA","ADAMTS3",7
"PA","BTBD11",7
"PA","GABRG1",7
"PA","IGFBPL1",7
"PA","INA",7
"PA","LGI1",7
"PA","LOX",7
"PA","NEK2",7
"PA","PAX6",7
"PA","RBM24",7
"PA","ROBO2",7
"PA","ROR1",7
"PA","RSPH1",7
"PA","SHANK2",7
"PA","SYT1",7
"PA","TOX3",7
"PA","UBE2T",7
"PA","XIST",7
"PA","ZIC2",7
"PA","ASPM",6
"PA","ASS1",6
"PA","CCDC88C",6
"PA","CENPF",6
"PA","DTL",6
"PA","EIF1AY",6
"PA","GRIN2A",6
"PA","IL13RA2",6
"PA","KIF4A",6
"PA","KLHL29",6
"PA","L1CAM",6
"PA","LHX2",6
"PA","LOC283454",6
"PA","MFAP2",6
"PA","MICAL2",6
"PA","MYO5C",6
"PA","SRRM4",6
"PA","STON2",6
"PA","TENM3",6
"PA","TOP2A",6
"PA","USP9Y",6
"PA","CENPU",5
"PA","CKS2",5
"PA","CRLF1",5
"PA","DDIT4L",5
"PA","EPHA4",5
"PA","ETNPPL",5
"PA","EXOSC7",5
"PA","FAM110C",5
"PA","FGFR2",5
"PA","FZD7",5
"PA","GDA",5
"PA","GSE1",5
"PA","KCNJ3",5
"PA","KCNK3",5
"PA","LAMP5",5
"PA","LIX1",5
"PA","LMO3",5
"PA","LY6H",5
"PA","MYT1L",5
"PA","PAX3",5
"PA","PPL",5
"PA","RCAN3",5
"PA","STMN2",5
"PA","TMEM98",5
"PA","TSTD1",5
"PA","VSNL1",5
"PA","ANGPT1",4
"PA","BAIAP3",4
"PA","BIRC5",4
"PA","CARMIL1",4
"PA","CDCA7",4
"PA","CORO2B",4
"PA","DSG2",4
"PA","EYA2",4
"PA","FAM189A2",4
"PA","GINS2",4
"PA","GMPR",4
"PA","IGF2BP3",4
"PA","IRX5",4
"PA","KCNN2",4
"PA","KIAA0101",4
"PA","LRP2BP",4
"PA","LTBP1",4
"PA","LTF",4
"PA","NDC80",4
"PA","PBK",4
"PA","PCDH8",4
"PA","PIRT",4
"PA","PLCB4",4
"PA","PPP1R1A",4
"PA","PRC1",4
"PA","RGS20",4
"PA","RRM2",4
"PA","RYR3",4
"PA","SEL1L2",4
"PA","SELENBP1",4
"PA","WDR90",4
"PA","ZNF536",4
"PA","ADGRV1",3
"PA","AUTS2",3
"PA","BOC",3
"PA","BUB1B",3
"PA","C11orf70",3
"PA","CCNB1",3
"PA","CCNB2",3
"PA","CDC20",3
"PA","CDK1",3
"PA","CDS1",3
"PA","CHN2",3
"PA","CNTN3",3
"PA","COL4A5",3
"PA","CUX2",3
"PA","CXCL14",3
"PA","CXCL8",3
"PA","DCLK1",3
"PA","DLGAP5",3
"PA","EFHC2",3
"PA","EIF5A",3
"PA","ELN",3
"PA","ELOVL2",3
"PA","FGF13",3
"PA","GJC1",3
"PA","GNG4",3
"PA","HES6",3
"PA","IQCG",3
"PA","KIF11",3
"PA","LRRC3B",3
"PA","LYPD6",3
"PA","MAATS1",3
"PA","MAB21L2",3
"PA","MCM2",3
"PA","MFAP4",3
"PA","NUSAP1",3
"PA","PCLO",3
"PA","PLXNA4",3
"PA","PRKG1",3
"PA","PROM1",3
"PA","PTGDS",3
"PA","SFRP1",3
"PA","SH3PXD2A",3
"PA","SHROOM3",3
"PA","SPOCK3",3
"PA","TIFA",3
"PA","TMEM200A",3
"PA","TPX2",3
"PA","WIF1",3
"PA","ZNF404",3
"PA","ADD2",2
"PA","ADGRL2",2
"PA","AHNAK2",2
"PA","ANKRD9",2
"PA","BBOX1",2
"PA","C11orf63",2
"PA","C16orf89",2
"PA","CCDC181",2
"PA","CDKL2",2
"PA","CENPW",2
"PA","CHRDL1",2
"PA","CNTN1",2
"PA","COL21A1",2
"PA","COL6A2",2
"PA","CPLX1",2
"PA","CRNDE",2
"PA","CTXN1",2
"PA","CXCL12",2
"PA","DHRSX",2
"PA","DIAPH3",2
"PA","DYNC2H1",2
"PA","ECM2",2
"PA","EFCAB1",2
"PA","EFEMP1",2
"PA","ELAVL4",2
"PA","ENPP2",2
"PA","EPHA7",2
"PA","EZH2",2
"PA","FAT4",2
"PA","FBLN1",2
"PA","FBXL20",2
"PA","GABRB1",2
"PA","GAS7",2
"PA","GFPT2",2
"PA","GINS1",2
"PA","HIF3A",2
"PA","HIST1H1C",2
"PA","HOXA3",2
"PA","HS3ST3B1",2
"PA","IGSF1",2
"PA","KIAA0485",2
"PA","KIF21B",2
"PA","LOC100130872",2
"PA","LOC100509445",2
"PA","MASP1",2
"PA","MELK",2
"PA","MEX3D",2
"PA","NCAPG",2
"PA","NFATC1",2
"PA","NMNAT2",2
"PA","PARM1",2
"PA","PCDHB5",2
"PA","PCP4",2
"PA","PDE9A",2
"PA","PTPN3",2
"PA","PYGM",2
"PA","RASGEF1A",2
"PA","RMI2",2
"PA","S100A8",2
"PA","SFRP2",2
"PA","SMKR1",2
"PA","SOX11",2
"PA","SOX9-AS1",2
"PA","SPX",2
"PA","TCF7L1",2
"PA","TCTEX1D1",2
"PA","TENM1",2
"PA","TRIP13",2
"PA","TSPAN18",2
"PA","TTK",2
"PA","UBE2C",2
"PA","UG0898H09",2
"PA","VCAM1",2
"PA","WDR4",2
"PA","WIPF3",2
"PA","ZFPM2",2
"PA","ZIC1",2
"PA","ZWINT",2
"PA","ACTR3B",1
"PA","ACYP1",1
"PA","ADAMTS1",1
"PA","ADCY1",1
"PA","ADCYAP1R1",1
"PA","ADIRF",1
"PA","ADM",1
"PA","ADORA2B",1
"PA","AFF3",1
"PA","AKR1C3",1
"PA","ALDH1A1",1
"PA","AMFR",1
"PA","AMIGO2",1
"PA","ANKRD36B",1
"PA","ANKS1B",1
"PA","ANLN",1
"PA","AQP1",1
"PA","ARFRP1",1
"PA","ARHGEF7",1
"PA","BAG2",1
"PA","BCL11A",1
"PA","BEX5",1
"PA","BHLHE22",1
"PA","C10orf35",1
"PA","C1orf194",1
"PA","C21orf62",1
"PA","C21orf91",1
"PA","C2orf88",1
"PA","C8orf34",1
"PA","CA12",1
"PA","CA2",1
"PA","CADM3",1
"PA","CADPS2",1
"PA","CAMK4",1
"PA","CAMTA1",1
"PA","CBFA2T2",1
"PA","CCDC136",1
"PA","CCDC146",1
"PA","CCNA2",1
"PA","CCT6P1",1
"PA","CDCA3",1
"PA","CDK5RAP2",1
"PA","CDKAL1",1
"PA","CDKN3",1
"PA","CDT1",1
"PA","CELSR1",1
"PA","CEMIP",1
"PA","CENPK",1
"PA","CEP170P1",1
"PA","CHCHD6",1
"PA","CHI3L1",1
"PA","CHRM3",1
"PA","CLDN10",1
"PA","CNTN4",1
"PA","COL6A3",1
"PA","COL9A2",1
"PA","CP",1
"PA","CPXM1",1
"PA","CRB1",1
"PA","CRIP1",1
"PA","CSMD1",1
"PA","CYB561",1
"PA","DAPK1",1
"PA","DDX10",1
"PA","DEPDC1B",1
"PA","DNAH7",1
"PA","DNAJA4",1
"PA","DNM3",1
"PA","DNTTIP1",1
"PA","DOK6",1
"PA","DPP10",1
"PA","DPY19L2",1
"PA","DPY19L2P2",1
"PA","DRAXIN",1
"PA","EBF1",1
"PA","ECHDC2",1
"PA","ECHDC3",1
"PA","ECT2",1
"PA","EDN1",1
"PA","EFHD1",1
"PA","EFNA2",1
"PA","EFS",1
"PA","EGR1",1
"PA","EML6",1
"PA","ENPEP",1
"PA","EPHX1",1
"PA","ERI1",1
"PA","ERICH3",1
"PA","EXOSC5",1
"PA","EYA4",1
"PA","EZR",1
"PA","FAM161A",1
"PA","FAM167A",1
"PA","FAM198A",1
"PA","FAM60A",1
"PA","FAM69C",1
"PA","FAM83D",1
"PA","FBN2",1
"PA","FECH",1
"PA","FEN1",1
"PA","FGF7P3",1
"PA","FGFR3",1
"PA","FHOD3",1
"PA","FOXD1",1
"PA","FREM2",1
"PA","FSD1L",1
"PA","FUT9",1
"PA","GABPB2",1
"PA","GGH",1
"PA","GGTA1P",1
"PA","GLI3",1
"PA","GMNN",1
"PA","GPRC5C",1
"PA","GSTT1",1
"PA","GULP1",1
"PA","GXYLT2",1
"PA","H2BFS",1
"PA","HAPLN1",1
"PA","HBB",1
"PA","HECTD4",1
"PA","HECW2",1
"PA","HEPH",1
"PA","HIST3H2A",1
"PA","HMBOX1",1
"PA","HMG20B",1
"PA","HMMR",1
"PA","HNRNPA1",1
"PA","HPCAL4",1
"PA","HSPA4L",1
"PA","IFI44L",1
"PA","IGFBP2",1
"PA","IGSF11",1
"PA","IGSF3",1
"PA","ILF3-AS1",1
"PA","INS-IGF2",1
"PA","INTS6",1
"PA","INTU",1
"PA","IQGAP2",1
"PA","IRX3",1
"PA","JPH3",1
"PA","JUP",1
"PA","KCNN3",1
"PA","KHNYN",1
"PA","KIAA0319",1
"PA","KIAA0895",1
"PA","KIAA1161",1
"PA","KIAA1549L",1
"PA","KIF15",1
"PA","KIF20A",1
"PA","KIF2C",1
"PA","KLF4",1
"PA","LDLRAD4",1
"PA","LFNG",1
"PA","LINC01088",1
"PA","LINC01105",1
"PA","LNX1",1
"PA","LOC100129550",1
"PA","LOC100233156",1
"PA","LOC100996735",1
"PA","LOC100996740",1
"PA","LOC101929787",1
"PA","LOC101930415",1
"PA","LOC101930583",1
"PA","LOC727820",1
"PA","LOC728613",1
"PA","LOC81691",1
"PA","LRBA",1
"PA","LRRC34",1
"PA","LRRC55",1
"PA","MAD2L1",1
"PA","MAGEE1",1
"PA","MALAT1",1
"PA","MAML3",1
"PA","MECOM",1
"PA","MEGF10",1
"PA","MEIS2",1
"PA","MGST1",1
"PA","MID1",1
"PA","MIR6883",1
"PA","MPPED2",1
"PA","MTHFD2L",1
"PA","NBPF20",1
"PA","NBR2",1
"PA","NCS1",1
"PA","NEFM",1
"PA","NMU",1
"PA","NNAT",1
"PA","NPTX1",1
"PA","NPTX2",1
"PA","NRIP3",1
"PA","NSG1",1
"PA","NSUN6",1
"PA","NT5DC2",1
"PA","ODF3B",1
"PA","ORC6",1
"PA","OSCP1",1
"PA","P2RY12",1
"PA","PAIP2B",1
"PA","PAMR1",1
"PA","PASK",1
"PA","PCDH12",1
"PA","PCNT",1
"PA","PCYT1B",1
"PA","PDAP1",1
"PA","PDE1C",1
"PA","PDLIM3",1
"PA","PFKFB2",1
"PA","PIPOX",1
"PA","PIR",1
"PA","PLD6",1
"PA","PLXNA2",1
"PA","PNMA3",1
"PA","POMZP3",1
"PA","PPP2R3B",1
"PA","PRIMA1",1
"PA","PRR5",1
"PA","PSD2",1
"PA","PSMC3",1
"PA","PSMC3IP",1
"PA","PSPH",1
"PA","PURG",1
"PA","PUS7",1
"PA","QPRT",1
"PA","RAB11FIP4",1
"PA","RAB36",1
"PA","RAB6B",1
"PA","RALGPS2",1
"PA","RALYL",1
"PA","RASA4B",1
"PA","RASGRP1",1
"PA","RFPL1S",1
"PA","RFX4",1
"PA","RGN",1
"PA","RGPD6",1
"PA","RGS1",1
"PA","RGS7",1
"PA","RIMS3",1
"PA","RLF",1
"PA","RNF165",1
"PA","RTN1",1
"PA","RUNDC3A",1
"PA","S1PR1",1
"PA","SALL3",1
"PA","SDK2",1
"PA","SEPT6",1
"PA","SEZ6L2",1
"PA","SKIDA1",1
"PA","SLC10A4",1
"PA","SLC19A2",1
"PA","SLC25A18",1
"PA","SLC6A13",1
"PA","SLIT2",1
"PA","SNORA5B",1
"PA","SNTA1",1
"PA","SOX1",1
"PA","SPA17",1
"PA","SPAG1",1
"PA","SPATA17",1
"PA","SPON1",1
"PA","SRGAP3",1
"PA","ST18",1
"PA","ST6GAL2",1
"PA","ST8SIA3",1
"PA","SYN2",1
"PA","SYNGR3",1
"PA","SYNPO2",1
"PA","TAOK1",1
"PA","TDRD9",1
"PA","TEKT4P2",1
"PA","THAP2",1
"PA","THBS1",1
"PA","THNSL2",1
"PA","TIGD7",1
"PA","TMEM106C",1
"PA","TMEM163",1
"PA","TMEM178A",1
"PA","TMEM38A",1
"PA","TMEM47",1
"PA","TMEM64",1
"PA","TMTC1",1
"PA","TNFRSF19",1
"PA","TPPP3",1
"PA","TRAF5",1
"PA","TSPAN5",1
"PA","TTC25",1
"PA","UBXN11",1
"PA","UCKL1",1
"PA","ULK1",1
"PA","UPK3BL",1
"PA","VPS37B",1
"PA","WARS2",1
"PA","WDR54",1
"PA","WHSC1L1",1
"PA","WWC1",1
"PA","ZBED5-AS1",1
"PA","ZBTB16",1
"PA","ZFHX4",1
"PA","ZMYND12",1
"PA","ZNF204P",1
"PA","ZNF398",1
"PA","ZNF618",1
"PA","ZNF658",1
