"ID","Term_Description","Fold_Enrichment","occurrence","support","lowest_p","highest_p","Up_regulated","Down_regulated"
"R-HSA-1500931","Cell-Cell communication",1.27759282818315,10,0.0250628140703518,2.19199407829839e-06,0.000192917926605636,"ANG, ARHGEF6, CD151, CD2AP, CDH1, CDH11, CLDN1, CTNNA1, FBLIM1, FLNA, FLNC, IQGAP1, ITGB1, KIRREL, MOV10, PARD6G, PXN, RSU1","ACTN2, ADAM19, ANGPTL4, BHLHE22, CADM2, CDH10, CDH12, CDH13, CDH18, CDH8, CDH9, CLDN10, CLDN11, KIRREL3, PARD6A, PIK3CB, PTK2B, PVR, SIRPA, SPTAN1"
"R-HSA-9009391","Extra-nuclear estrogen signaling",1.35380011968881,6,0.00503781533932288,2.3572070596746e-06,1.22774099139116e-05,"AKT2, BTC, CAV1, CAV2, CCND1, GNAI3, GNG12, GNG5, HSBP1, MMP2, MMP9, S1PR3, SPHK1","GNAI1, GNB5, GNG13, GNG3, GNG7, PRKCZ, ZDHHC21"
"R-HSA-1799339","SRP-dependent cotranslational protein targeting to membrane",0.679921935111567,10,0.0395692786715101,2.38741721802038e-06,0.0100191624336042,"DDOST, RPL22L1, RPLP0, RPN1, RPN2, RPS27L, SEC11A, SEC61A1, SEC61B, SEC61G, SSR1, SSR4, TRAM1","RPS4Y1, SEC61A2"
"R-HSA-9696270","RND2 GTPase cycle",1.32962511755151,10,0.0302268920359373,2.49181907190737e-06,0.00116292000107102,"CAV1, CKAP4, DEPDC1B, KIF14, LRRC1, SCRIB, VANGL1, VANGL2","KCTD13, PKP4, SGK223"
"R-HSA-5619102","SLC transporter disorders",1.18817563696092,10,0.0150757575757576,2.50335366107434e-06,0.0114910074893861,"CP, NUP107, NUP160, NUP205, NUP35, NUP37, NUP54, NUP62, NUP85, NUP88, SLC16A1, SLC24A1, SLC26A2, SLC2A10, SLC7A7","GCK, SLC1A1, SLC24A4, SLC26A4, SLC27A4, SLC4A4, SLC9A6"
"R-HSA-73856","RNA Polymerase II Transcription Termination",0.909268737104424,10,0.0437765957446808,2.52615199201427e-06,0.00738164676816381,"ALYREF, CPSF3, DDX39A, DHX38, NCBP1, SNRPB, SNRPE, SNRPF, SNRPG, SRSF3, ZNF473","LSM11"
"R-HSA-9755511","KEAP1-NFE2L2 pathway",1.15020127356373,10,0.0409057482534624,2.62852701161249e-06,0.000891329510243735,"ABCC1, ABCC3, AKT2, BACH1, BRCA1, CCL2, CDKN2A, HMOX1, IDH1, MIR155, MYC, NOTCH1, PGD, PSMB8, PSMB9, PSME1, PSMF1, RELA, SKP2, SOD3, TRIM21","BTRC, FBXL17, MAFG, MAFK, ME1, PRKAA2, SESN1, SRXN1"
"R-HSA-2206281","Mucopolysaccharidoses",2.76913660845438,10,0.0141225165562914,2.8280769894156e-06,0.0118396033052872,"GNS, GUSB, IDUA, NAGLU, SGSH","IDS"
"R-HSA-264870","Caspase-mediated cleavage of cytoskeletal proteins",2.53837522441652,10,0.0358806226253217,2.87783402991341e-06,0.00324013593639194,"CASP6, CASP8, GSN, VIM","MAPT, SPTAN1"
"R-HSA-8964539","Glutamate and glutamine metabolism",2.34311559176909,10,0.0222961320522296,2.94993411683134e-06,0.00347474061035773,"GLS, PYCR1","GLS2, GLUD1, GOT2, OAT"
"R-HSA-5218900","CASP8 activity is inhibited",2.30761384037865,9,0.0121951219512195,3.07467936636836e-06,4.40549754865027e-06,"CASP8, CFLAR, FAS, TNFRSF10B, TNFSF10",""
"R-HSA-69416","Dimerization of procaspase-8",2.30761384037865,9,0.0121951219512195,3.07467936636836e-06,4.40549754865027e-06,"CASP8, CFLAR, FAS, TNFRSF10B, TNFSF10",""
"R-HSA-3371378","Regulation by c-FLIP",2.30761384037865,9,0.0121951219512195,3.07467936636836e-06,4.40549754865027e-06,"CASP8, CFLAR, FAS, TNFRSF10B, TNFSF10",""
"R-HSA-68884","Mitotic Telophase/Cytokinesis",2.11531268701376,10,0.0598013245033113,3.10837773243703e-06,0.00247677076196771,"KIF20A, KIF23, SMC1A, SMC3, STAG1",""
"R-HSA-8875878","MET promotes cell motility",1.98117090686167,9,0.01,3.11767312453906e-06,0.0368312017470569,"COL1A1, COL1A2, COL3A1, COL5A1, COL5A2, DOCK7, FN1, GAB1, ITGA2, ITGB1, LAMA1, LAMA2, LAMA4, LAMB2, LAMC1","COL24A1"
"R-HSA-8986944","Transcriptional Regulation by MECP2",2.37460908090577,10,0.0401005025125628,3.20558244260188e-06,6.61591796872176e-06,"AURKB, DLL1, HDAC1, LBR, MOV10, NOTCH1, SIN3A","BDNF, CAMK2A, CAMK2B, CAMK2G, CAMK4, CRH, GAD1, GAD2, GPRIN1, GRIA2, GRIN2A, HTT, MECP2, MEF2C, MOBP, OPRK1, PTPN4, PVALB, RBFOX1, SLC2A3, SST, TRPC3"
"R-HSA-9022692","Regulation of MECP2 expression and activity",1.74513296678636,10,0.0719389012071939,3.36217987459527e-06,6.58999613388964e-06,"AURKB, HDAC1, LBR, MOV10, SIN3A","CAMK2A, CAMK2B, CAMK2G, CAMK4, HTT, MECP2"
"R-HSA-917977","Transferrin endocytosis and recycling",1.52302513464991,10,0.0258078471829345,3.44027456260649e-06,0.00534719903698801,"STEAP3","ATP6V0A1, ATP6V1A, ATP6V1B2, ATP6V1D, ATP6V1E1, ATP6V1G2, ATP6V1H, TF"
"R-HSA-9619483","Activation of AMPK downstream of NMDARs",1.31619456080856,10,0.0275628140703518,3.6310524684873e-06,0.00102969970018598,"TUBB6","CAMKK2, MAPT, PRKAA2, TUBA4A, TUBB2A, TUBB4A"
"R-HSA-8939243","RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known",1.09767577272066,4,0.00765957446808511,3.6828953381603e-06,0.0218039388136151,"ACTL6A, CBFB, CBX2, PHC1, SMARCC1, SMARCE1","ACTL6B, CBX6"
"R-HSA-8878166","Transcriptional regulation by RUNX2",1.24767595776405,10,0.0539900662251656,3.75196627316509e-06,0.00189268928603228,"ABL1, AKT2, BMP2, CBFB, CCNB1, CCND1, CDK1, CDK4, COL1A1, GLI2, HES1, HEY2, ITGA5, ITGBL1, LGALS3, PSMB8, PSMB9, PSME1, PSMF1, RB1, RUNX2, SKP2, SMAD1, SMAD4, WWTR1, YES1","HIVEP3, PPARGC1B, SMURF1"
"R-HSA-427389","ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression",1.41020845800918,10,0.0302268920359373,4.00106149939464e-06,0.00216237639145203,"CBX3, HDAC1, RBBP4","CHD3, MTA3"
"R-HSA-6802952","Signaling by BRAF and RAF1 fusions",1.74513296678636,10,0.138181818181818,4.32092090100442e-06,9.82637578711663e-06,"AGTRAP, AP3B1, ARAF, BCL2L11, CSK, FAM114A2, FN1, IQGAP1, LMNA, TLN1, TRIM24, ZC3HAV1","AGK, ARRB1, CAMK2A, CAMK2B, CAMK2G, CLCN6, CNKSR2, FAM131B, KSR2, MAP2K1"
"R-HSA-4086398","Ca2+ pathway",1.80142757861817,10,0.0150376884422111,4.43617725819627e-06,0.000123156362288829,"FZD2, FZD6, GNG12, GNG5, LEF1, MOV10, MYC, NFATC1, TCF7L1, WNT5A","CAMK2A, GNB5, GNG13, GNG3, GNG7, ITPR1, NLK, PLCB1, PPP3CA, PPP3CB, PPP3R1, PRKCA"
"R-HSA-9734009","Defective Intrinsic Pathway for Apoptosis",2.03070017953321,10,0.0771341463414634,4.46902755074021e-06,0.000135981511818834,"BCL2L11, CAPN2, CDC25A, CDC25C, CDKN2A, LMNA, LMNB1, TP53","CDK5, CDK5R1"
"R-HSA-111367","SLBP independent Processing of Histone Pre-mRNAs",3.55372531418312,10,0.0728535353535354,4.46942427935252e-06,0.000135503920544502,"NCBP1, SNRPB, SNRPE, SNRPF, SNRPG, ZNF473","LSM11"
"R-HSA-8941326","RUNX2 regulates bone development",1.96519372212892,10,0.0200502512562814,4.76409944453047e-06,0.0016292100137766,"ABL1, CBFB, COL1A1, GLI2, HES1, HEY2, RB1, RUNX2, SMAD1, SMAD4, WWTR1, YES1",""
"R-HSA-2219528","PI3K/AKT Signaling in Cancer",0.870300076942806,10,0.0135975609756098,4.86823233932705e-06,0.0105292563291999,"AKT2, BTC, ERBB2, GAB1, PIK3AP1, RAC2","ERBB3, ERBB4, FGF1, FGF2, FGF9, FGFR2, FGFR3, KIT, NR4A1, NRG1, NRG3, PIK3CB"
"R-HSA-69002","DNA Replication Pre-Initiation",1.05556197450984,10,0.0350879396984925,5.15119369157987e-06,0.00657003715087998,"CDK2, CDT1, DBF4, MCM10, MCM2, MCM3, MCM4, MCM5, MCM7, MCM8, ORC2, POLA1, POLE2, PRIM1, PRIM2, PSMB8, PSMB9, PSME1, PSMF1, UBE2C","ANAPC15"
"R-HSA-163685","Integration of energy metabolism",2.02129878981315,10,0.0276381909547739,5.45085620324455e-06,0.00810003319033706,"ACLY, CD36, GNG12, GNG5, IQGAP1","ABCC8, ACACB, ACSL3, ADCY1, ADCY2, ADCY5, ADCY8, ADCY9, ADRA2A, AHCYL1, AKAP5, CACNA1D, CACNA1E, CACNA2D2, CACNB2, CACNB3, CHRM3, GNA14, GNAI1, GNB5, GNG13, GNG3, GNG7, ITPR1, KCNB1, KCNS3, PLCB1, PRKAA2, PRKACB, PRKAR1B, PRKAR2B, PRKCA, RAPGEF4, SNAP25, STX1A, STXBP1, SYT5, VAMP2"
"R-HSA-2219530","Constitutive Signaling by Aberrant PI3K in Cancer",1.04138470745293,10,0.0150376884422111,5.52445247794968e-06,0.00192747011280434,"BTC, ERBB2, GAB1, PIK3AP1, RAC2","ERBB3, ERBB4, FGF1, FGF2, FGF9, FGFR2, FGFR3, KIT, NRG1, NRG3, PIK3CB"
"R-HSA-1221632","Meiotic synapsis",1.94111046573028,10,0.0959829635984802,5.69082816769815e-06,1.02349926467902e-05,"BRCA1, DIDO1, LMNA, LMNB1, POT1, REC8, SMC1A, SMC3, STAG1, SYNE2, UBE2I","SYCE1, SYNE1"
"R-HSA-162906","HIV Infection",0.762601998751743,10,0.0376767676767677,5.69291311463752e-06,0.00263687788983546,"APOBEC3G, CCR5, CXCR4, HLA-A, LIG1, MVB12A, NCBP1, NUP107, NUP160, NUP205, NUP35, NUP37, NUP54, NUP62, NUP85, NUP88, PAK2, PDCD6IP, PSMB8, PSMB9, PSME1, PSMF1, RCC1, SSRP1, XRCC4, XRCC5","ATP6V1H, BTRC, ELMO1, NEDD4L, NMT2, RANGAP1, SLC25A4, TAF4B, TAF7L"
"R-HSA-450282","MAPK targets/ Nuclear events mediated by MAP kinases",1.80142757861817,9,0.0159574468085106,6.20814643407957e-06,0.000446129221582835,"ATF1, MAPK7","DUSP3, DUSP7, MAPK10, MAPK11, MAPK8, MAPK9, MEF2A, MEF2C, RPS6KA2"
"R-HSA-8956320","Nucleotide biosynthesis",1.81312516029751,10,0.0375753768844221,6.46425987272656e-06,0.0181963067627326,"CAD, GART, IMPDH2, PAICS, UMPS",""
"R-HSA-74752","Signaling by Insulin receptor",1.00281490347319,10,0.00556134330187523,6.93232710631674e-06,0.0081890598362694,"AKT2, GAB1, TRIB3","ATP6V0A1, ATP6V1A, ATP6V1B2, ATP6V1D, ATP6V1E1, ATP6V1G2, ATP6V1H, FGF1, FGF2, FGF9, FGFR2, FGFR3, PIK3CB"
"R-HSA-456926","Thrombin signalling through proteinase activated receptors (PARs)",1.63766143510743,6,0.0050251256281407,7.01716265954358e-06,2.44741056267789e-05,"F2R, GNA13, GNG12, GNG5","ARRB1, GNA14, GNB5, GNG13, GNG3, GNG7"
"R-HSA-202403","TCR signaling",1.0489153819903,4,0.00636003876595057,7.09653964789132e-06,9.95887698996743e-06,"CSK, ENAH, HLA-DPA1, HLA-DPB1, HLA-DQA1, HLA-DRA, HLA-DRB1, IKBKB, LCP2, MALT1, PAK2, PSMB8, PSMB9, PSME1, PSMF1, RELA, RIPK2, TRAC","BTRC, EVL, PAK1, PAK3, PIK3CB, PRKCQ, TRBC1"
"R-HSA-6783310","Fanconi Anemia Pathway",1.30545011541421,9,0.0050251256281407,7.30495999010183e-06,0.0224850960253941,"ATRIP, DCLRE1B, ERCC4, FANCD2, FANCE, FANCF, FANCG, FANCI","EME2"
"R-HSA-9725371","Nuclear events stimulated by ALK signaling in cancer",1.45050012823801,10,0.0325,7.30495999010183e-06,0.00121918322152482,"CCNB1, FOXM1, HDAC1, MIR21, MOV10, NOTCH1, RB1, STAT5A, ZC3HC1","MECP2"
"R-HSA-1630316","Glycosaminoglycan metabolism",1.85341683052635,10,0.0191463414634146,7.68444477453375e-06,0.0234571726212968,"ACAN, B4GALT4, BGN, CD44, CHST12, CHST14, CHST3, CHST6, CHST9, CHSY1, CSPG4, DSE, GLB1L, GLB1L2, GNS, GPC2, GPC4, GUSB, HAS2, HMMR, HSPG2, IDUA, LUM, NAGLU, SDC1, SGSH, SLC26A2, SLC35D2, VCAN","ABCC5, B3GAT1, B3GNT4, B4GALT6, B4GAT1, CHST1, CHST2, CHSY3, GPC5, HS3ST2, HS3ST4, HS6ST2, HS6ST3, IDS, NDST3, SDC4, ST3GAL3"
"R-HSA-77588","SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs",3.23065937653011,10,0.0720744680851064,8.15079603093436e-06,0.000212189604225758,"NCBP1, SNRPB, SNRPE, SNRPF, SNRPG, ZNF473","LSM11"
"R-HSA-525793","Myogenesis",2.10072432365505,10,0.0246951219512195,9.06855416614829e-06,0.00150420297073822,"ABL1, CDC42, CDON, CTNNA1, TCF12, TCF3","CTNNA2, MAPK11, MAPK12, MEF2A, MEF2C, MEF2D"
"R-HSA-421270","Cell-cell junction organization",1.23967162122667,10,0.00503781533932288,9.93689995750406e-06,0.018400878525534,"ANG, CDH1, CDH11, CLDN1, CTNNA1, MOV10, PARD6G","ADAM19, ANGPTL4, BHLHE22, CADM2, CDH10, CDH12, CDH13, CDH18, CDH8, CDH9, CLDN10, CLDN11, PARD6A, PVR"
"R-HSA-163359","Glucagon signaling in metabolic regulation",1.99993199499483,7,0.01,1.0480724351052e-05,0.0272876836872516,"GNG12, GNG5","ADCY1, ADCY2, ADCY5, ADCY8, ADCY9, GNG13, GNG3, GNG7, PRKACB, PRKAR1B, PRKAR2B"
"R-HSA-4641262","Disassembly of the destruction complex and recruitment of AXIN to the membrane",1.47389529159669,10,0.00609756097560976,1.0606806332839e-05,2.23756109055543e-05,"CAV1, DVL3, FZD1, FZD2, LRP5, LRP6","APC, PPP2R5A, PPP2R5B"
"R-HSA-68949","Orc1 removal from chromatin",1.08787509617851,10,0.075554540378661,1.06603452313677e-05,0.000146431338350792,"CCNA2, CDK2, CDT1, MCM2, MCM3, MCM4, MCM5, MCM7, MCM8, ORC2, PSMB8, PSMB9, PSME1, PSMF1, SKP2",""
"R-HSA-8939211","ESR-mediated signaling",0.984581905228225,10,0.019196592719696,1.10642400588686e-05,0.00490651484100715,"AKT2, BTC, CAV1, CAV2, CBFB, CCND1, CHD1, GNAI3, GNG12, GNG5, HDAC1, HSBP1, MED1, MMP2, MMP9, MOV10, MYC, POU2F1, S1PR3, SMC1A, SMC3, SPHK1, STAG1, ZNF217","ERBB4, GNAI1, GNB5, GNG13, GNG3, GNG7, PRKCZ, ZDHHC21"
"R-HSA-446728","Cell junction organization",1.30288285855007,10,0.00804878048780488,1.14835785204368e-05,0.0122105496200236,"ANG, ARHGEF6, CD151, CDH1, CDH11, CLDN1, CTNNA1, FBLIM1, FLNA, FLNC, ITGB1, MOV10, PARD6G, PXN, RSU1","ADAM19, ANGPTL4, BHLHE22, CADM2, CDH10, CDH12, CDH13, CDH18, CDH8, CDH9, CLDN10, CLDN11, PARD6A, PVR"
"R-HSA-5576891","Cardiac conduction",2.03070017953321,10,0.00503781533932288,1.15337430887661e-05,0.000291279836964076,"CACNG4, KCNE4, WWTR1","AHCYL1, ATP1A1, ATP1A2, ATP1B1, ATP1B2, ATP2B2, ATP2B3, CACNA2D2, CACNB1, CACNB2, CACNG8, CAMK2A, CAMK2B, CAMK2G, CASQ1, FGF12, FGF13, FGF14, FKBP1B, FXYD1, FXYD7, ITPR1, KCND3, KCNIP2, KCNIP4, KCNJ2, KCNJ4, KCNK1, KCNK10, KCNK12, KCNK3, KCNK9, NOS1, NPPA, RYR1, RYR2, SCN1A, SCN1B, SCN2A, SCN2B, SCN3A, SCN3B, SCN4B, SCN8A, SLC8A2, SLC8A3, SLN"
"R-HSA-8950505","Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation",1.5093041874909,10,0.0604537840718745,1.17501488969351e-05,0.00609970995381275,"ANXA2, CDC42, HNRNPDL, HNRNPF, LCP1, LMNB1, MSN, PAK2, RPLP0","CA1, STAT4"
"R-HSA-8856688","Golgi-to-ER retrograde transport",1.41232907223175,10,0.0453403380539059,1.20456681390741e-05,0.00131804082481793,"ARFGAP3, CENPE, GALNT1, KDELR2, KDELR3, KIF11, KIF15, KIF18A, KIF18B, KIF20A, KIF22, KIF23, KIF2C, KIF4A, KIF9, KIFC1, RACGAP1, TUBB6","BICD1, DYNC1I1, DYNC1LI1, KIF1A, KIF1B, KIF21B, KIF3A, KIF3C, KIF5A, KIF5C, KIFC2, KLC1, KLC2, NAPB, NAPG, RAB6B, TUBA4A, TUBB2A, TUBB4A"
"R-HSA-2173793","Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer",1.39361777026789,10,0.025,1.24635576390758e-05,0.0078205453557296,"CDKN2B, COL1A2, E2F5, HDAC1, MYC, RBL1, SERPINE1, SMAD4, TGIF1, TGIF2, WWTR1, YBX1","NEDD4L, PPM1A"
"R-HSA-5602358","Diseases associated with the TLR signaling cascade",1.69225014961101,4,0.00636003876595057,1.25327798990883e-05,1.57759492291379e-05,"CD36, IKBKB, IRAK4, LY96, MYD88, RELA, TLR1, TLR3, TLR5, UNC93B1","S100A1"
"R-HSA-5260271","Diseases of Immune System",1.69225014961101,4,0.00636003876595057,1.25327798990883e-05,1.57759492291379e-05,"CD36, IKBKB, IRAK4, LY96, MYD88, RELA, TLR1, TLR3, TLR5, UNC93B1","S100A1"
"R-HSA-400253","Circadian Clock",0.956489214997528,6,0.00501256281407035,1.28215454648912e-05,0.0270559226347958,"MED1, NAMPT, RBM4, SERPINE1","ARNTL, BTRC, CRY2, DBP, MEF2C, MEF2D, NPAS2, NR1D1, RORA"
"R-HSA-6811434","COPI-dependent Golgi-to-ER retrograde traffic",1.64096984204704,10,0.048326414115205,1.31958746555618e-05,0.000547659092603284,"ARFGAP3, CENPE, KDELR2, KDELR3, KIF11, KIF15, KIF18A, KIF18B, KIF20A, KIF22, KIF23, KIF2C, KIF4A, KIF9, KIFC1, RACGAP1, TUBB6","KIF1A, KIF1B, KIF21B, KIF3A, KIF3C, KIF5A, KIF5C, KIFC2, KLC1, KLC2, NAPB, NAPG, TUBA4A, TUBB2A, TUBB4A"
"R-HSA-9020591","Interleukin-12 signaling",1.43473382249629,10,0.080605045429166,1.4570094904206e-05,0.00145067900442777,"ANXA2, CDC42, HNRNPDL, HNRNPF, LCP1, LMNB1, MSN, P4HB, PAK2, RPLP0","CA1, IL12RB2, STAT4"
"R-HSA-168273","Influenza Viral RNA Transcription and Replication",0.485277616432569,10,0.00863040721431591,1.49466939060786e-05,0.0236765409396972,"NUP107, NUP160, NUP205, NUP35, NUP37, NUP54, NUP62, NUP85, NUP88, RPL22L1, RPLP0, RPS27L","RPS4Y1"
"R-HSA-69052","Switching of origins to a post-replicative state",0.948403930001776,10,0.0477386934673367,1.62026355578084e-05,0.000901972444862953,"CCNA2, CDK2, CDT1, MCM2, MCM3, MCM4, MCM5, MCM7, MCM8, ORC2, PSMB8, PSMB9, PSME1, PSMF1, SKP2, UBE2C","ANAPC15"
"R-HSA-1810476","RIP-mediated NFkB activation via ZBP1",1.4931618967156,10,0.00503781533932288,1.70905691490004e-05,0.0401612646089064,"IKBKB, MYD88, RELA, TLR3","NKIRAS1"
"R-HSA-2559586","DNA Damage/Telomere Stress Induced Senescence",1.4004828824367,10,0.0465492355393991,1.77964499721895e-05,0.00399254886019346,"ATM, CCNA2, CDK2, HMGA2, LMNB1, POT1, RB1, TP53",""
"R-HSA-193648","NRAGE signals death through JNK",1.63488573775979,9,0.01,1.7871952475723e-05,0.0301027322283351,"AKAP13, ARHGEF40, ARHGEF6, BCL2L11, ECT2, GNA13","ABR, ARHGEF2, ARHGEF3, ARHGEF37, ARHGEF9, KALRN, MAPK8, MCF2, MCF2L, NGEF, RASGRF2, TIAM1, TIAM2"
"R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling",1.41783120643085,10,0.0333680598112514,1.88018697354381e-05,0.0011307707015389,"ANXA1, BIRC5, CCL2, CCND1, CD36, COL1A2, CXCL8, FN1, HMOX1, ICAM1, IL18, IL1B, ITGB1, ITGB2, LIF, MMP2, MMP9, MYC, POU2F1, SOCS3, TGFB1, TIMP1, TP53, VCAM1, VEGFA, VIM","FGF2, JAK3, MAOA, PTGS2, RORA"
"R-HSA-168928","DDX58/IFIH1-mediated induction of interferon-alpha/beta",1.01535008976661,10,0.0350879396984925,1.93363563967711e-05,0.000439739046635199,"CASP8, HERC5, IFIH1, IKBKB, ITCH, MAP3K1, NLRC5, RELA, RNF135, TNFAIP3, TRIM25, TRIM4","CYLD, NKIRAS1, PIN1, UBE2K"
"R-HSA-9018519","Estrogen-dependent gene expression",0.702103785476909,10,0.0275,1.9359448495044e-05,0.00168101461433124,"CBFB, CCND1, CHD1, HDAC1, MED1, MOV10, MYC, POU2F1, SMC1A, SMC3, STAG1, ZNF217","ERBB4"
"R-HSA-8964315","G beta:gamma signalling through BTK",1.69225014961101,6,0.0050251256281407,2.03072846179753e-05,5.76405625955569e-05,"GNG12, GNG5","GNB5, GNG13, GNG3, GNG7"
"R-HSA-204174","Regulation of pyruvate dehydrogenase (PDH) complex",1.69225014961101,5,0.0050251256281407,2.04680082347873e-05,2.60146250910888e-05,"PDK1","PDK2, PDK3, PDK4, PDP1"
"R-HSA-1834949","Cytosolic sensors of pathogen-associated DNA",1.06447993281983,10,0.0100756306786458,2.14855591755761e-05,0.0440844033291444,"AIM2, IFI16, IKBKB, MYD88, POLR3C, PRKDC, RELA, TLR3, TRIM21, TRIM56, XRCC5","DTX4, NKIRAS1"
"R-HSA-9710421","Defective pyroptosis",2.53837522441652,10,0.02,2.17641260422067e-05,0.0484075567143658,"DNMT3A, DNMT3B, EZH2, POLA1, PRIM1, PRIM2, RBBP4",""
"R-HSA-5358606","Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)",1.81312516029751,4,0.00515957446808511,2.19026932819588e-05,0.0348676091968344,"EXO1, LIG1, PCNA, POLD1, POLD3",""
"R-HSA-8852276","The role of GTSE1 in G2/M progression after G2 checkpoint",0.868391524142493,10,0.0375,2.24573006246537e-05,4.00078385796999e-05,"CCNB1, CCNB2, CDK1, MAPRE1, PSMB8, PSMB9, PSME1, PSMF1, TP53, TUBB6","TUBA4A, TUBB2A, TUBB4A"
"R-HSA-5358351","Signaling by Hedgehog",1.31235725888201,10,0.019196592719696,2.36511179032163e-05,4.79148017672391e-05,"CDON, EVC, EVC2, GAS1, GLI2, IFT52, IFT88, ITCH, KIF7, MKS1, P4HB, PSMB8, PSMB9, PSME1, PSMF1, RPGRIP1L, SCUBE2, SMO, TUBB6, WDR35","ADCY1, ADCY2, ADCY5, ADCY8, ADCY9, ARRB1, BTRC, DISP2, GPC5, HHIP, KIF3A, PRKACB, PRKAR1B, PRKAR2B, SMURF1, TUBA4A, TUBB2A, TUBB4A"
"R-HSA-190840","Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane",1.41020845800918,10,0.0376767676767677,2.4757426369765e-05,0.00582422606623856,"TUBB6","GJA1, TUBA4A, TUBB2A, TUBB4A"
"R-HSA-5607763","CLEC7A (Dectin-1) induces NFAT activation",3.23065937653011,10,0.0141602049985024,2.5697750782818e-05,3.88526194533057e-05,"NFATC1, NFATC3","AHCYL1, ITPR1, PPP3CA, PPP3CB, PPP3R1"
"R-HSA-5684264","MAP3K8 (TPL2)-dependent MAPK1/3 activation",1.90378141831239,10,0.0282978723404255,2.63213575602864e-05,0.00157184130342601,"IKBKB, MAP3K8, TNIP2","BTRC, MAP2K1, MAP2K4"
"R-HSA-392851","Prostacyclin signalling through prostacyclin receptor",1.60318435226306,6,0.0050251256281407,2.74634969572299e-05,7.78867553928212e-05,"GNG12, GNG5","GNB5, GNG13, GNG3, GNG7"
"R-HSA-8939236","RUNX1 regulates transcription of genes involved in differentiation of HSCs",0.786538801931878,4,0.00863040721431591,2.75405044721867e-05,3.43932099434564e-05,"ABL1, CBFB, ITCH, LMO2, PSMB8, PSMB9, PSME1, PSMF1, TCF12, TCF3","GATA2"
"R-HSA-140534","Caspase activation via Death Receptors in the presence of ligand",1.90378141831239,9,0.00505050505050505,2.8448914934484e-05,4.06947890403958e-05,"CASP8, CFLAR, FAS, LY96, TNFRSF10B, TNFSF10",""
"R-HSA-9843743","Transcriptional regulation of brown and beige adipocyte differentiation",1.69225014961101,10,0.0246951219512195,2.95144360996576e-05,0.00135732930509956,"HDAC1, RBBP4, SMAD1, SMAD4, ZNF423","CHD3, COX7A1, DIO2, MTA3, PPARGC1B"
"R-HSA-9844594","Transcriptional regulation of brown and beige adipocyte differentiation by EBF2",1.69225014961101,10,0.0246951219512195,2.95144360996576e-05,0.00135732930509956,"HDAC1, RBBP4, SMAD1, SMAD4, ZNF423","CHD3, COX7A1, DIO2, MTA3, PPARGC1B"
"R-HSA-109704","PI3K Cascade",1.03842622817039,9,0.01,2.98018767845419e-05,0.0150718353791748,"AKT2, GAB1, TRIB3","FGF1, FGF2, FGF9, FGFR2, FGFR3, PIK3CB"
"R-HSA-373755","Semaphorin interactions",2.01458351144168,10,0.0222961320522296,2.9845393679141e-05,0.00152102708481484,"DPYSL3, ERBB2, ITGA1, ITGB1, LIMK2, NRP1, PAK2, PLXNA3, RHOC, ROCK1, SEMA3A, TLN1","CDK5, CDK5R1, LIMK1, MYH11, PAK1, PAK3, PIP5K1C, PLXNA2, PLXNA4, RND1, ROCK2, SEMA4A, SEMA7A"
"R-HSA-8876384","Listeria monocytogenes entry into host cells",1.01535008976661,2,0.00570835495588998,3.12872919142964e-05,0.00290304689961854,"CDH1","SH3GL2, SH3GL3, SH3KBP1"
"R-HSA-5663084","Diseases of carbohydrate metabolism",1.69225014961101,4,0.00501256281407035,3.14634880096449e-05,0.000297816120203479,"G6PC3, GAA, GNS, GUSB, IDUA, NAGLU, SGSH, SLC37A4","IDS, KHK, PPP1R3C"
"R-HSA-6802957","Oncogenic MAPK signaling",1.50422235520979,10,0.0876829268292683,3.20870381433151e-05,0.000101284689425832,"AGTRAP, AP3B1, ARAF, BCL2L11, CSK, FAM114A2, FN1, IQGAP1, LMNA, TLN1, TRIM24, ZC3HAV1","AGK, ARRB1, CAMK2A, CAMK2B, CAMK2G, CLCN6, CNKSR2, DUSP7, FAM131B, KSR2, MAP2K1, MRAS"
"R-HSA-6811442","Intra-Golgi and retrograde Golgi-to-ER traffic",1.18122411433244,10,0.0232011119426922,3.31140857247955e-05,0.00203557526818554,"ARFGAP3, CENPE, COG7, GALNT1, GCC1, GOLIM4, KDELR2, KDELR3, KIF11, KIF15, KIF18A, KIF18B, KIF20A, KIF22, KIF23, KIF2C, KIF4A, KIF9, KIFC1, PLIN3, RACGAP1, TRIP11, TUBB6, USP6NL","BICD1, DYNC1I1, DYNC1LI1, KIF1A, KIF1B, KIF21B, KIF3A, KIF3C, KIF5A, KIF5C, KIFC2, KLC1, KLC2, MAN2A2, NAPB, NAPG, RAB6B, RAB9B, TUBA4A, TUBB2A, TUBB4A, VAMP4, VPS53"
